itemId,title,price
B0051IBDKW,"TOGGLER SNAPTOGGLE BB Toggle Anchor with Bolts, Zinc-Plated Steel Channel, Made in US, 3/8"" to 3-5/8"" Grip Range, for 1/4""-20 UNC Fastener Size (Pack of 10)",
B0051IBBUE,"TOGGLER SNAPTOGGLE BA Toggle Anchor with Bolts, Zinc-Plated Steel Channel, Made in US, 3/8"" to 3-5/8"" Grip Range, for 3/16""-24 UNC Fastener Size (Pack of 10)",
B0051IB8R0,"TOGGLER Toggle TA Hollow-Door Anchor with Screws Polypropylene Made in US 1/8"" to 1/4"" Grip Range for #8 to #12 Fastener Sizes (Pack of 5)",
B0052EE1EU,"General Tools 80560 Telescoping LED Lighted Inspection Mirror, 360 Swivel for Extra Viewing",CDN$ 24.88
B0052P1QBU,"Vestil LID-STL-LL Steel Lever Lock Pail Lid, for 5 Gallon, Black",CDN$ 28.77
B0054G10V8,"Prestige Medical 12"" protractor goniometer",CDN$ 33.97
B0054RJ7AS,"Wixey Remote Planer Readout with Fractions - 300mm (12"")",CDN$ 164.22
B00559WTD2,Nu-Calgon 4050-02 A/C Easy Seal Leak Sealant 2+1,
B0055E8620,"AmScope PS100E Basic Biology Prepared Slide Set for Student and Homeschool Use, Set of 100 Prepared Glass Slides (Set E), Includes Fitted Wooden Storage Box",CDN$ 75.99
B0056ZX1R8,Swann Morton : Scalpel Handle No 3 for blades 10 : 10a : 11 : 12 : 15 : 15a,CDN$ 12.50
B0057M1384,Velleman MK104 Electronic Cricket,CDN$ 47.86
B0057PUR88,Bessey BVVB Vacuum Base Vise,CDN$ 48.15
B0057UUGS4,"Easy Clean Carpet Cleaning System W/Brush, Foam, 22 oz, Sold as 1 Each",
B00597BBZM,Pearl 50ml Drops Ice Mint Gel Tooth Polish Advanced Whitening Toothpaste,
B005A7U9ZY,WaterWorks 480008 Total Hardness Test Strip,CDN$ 16.77
B005B8LZCI,"DEWALT ACCESSORIES DW8062B5 DEWALT 4-1/2-Inch by 0.045-Inch Metal and Stainless Cutting Wheel, 7/8-Inch Arbor, 5-Pack",CDN$ 17.93
B005C49J92,"Littmann Classic II S.E. Stethoscope, 28-Inch, Rainbow-Finish Chestpiece, Caribbean Blue Tube, 1-Count",
B005CD2I50,"Plastic Transfer Pipettes 1ml, Graduated, Pack of 500",
B005ELWUWG,"DGC PRODUCTS i-Socket Intelligent Autoswitch with Ports for Power Tool and Vacuum; Patented Technology Delays Vacuum Turn-On/Off to Prevent Circuit Overload, Eliminating Circuit Breaker Tripping",
B005FKYU1K,Maxline M8067 Elbow Fitting for 3/4-Inch Tubing,CDN$ 31.22
B005FU5HFI,Pyle-Meters Meters PDMM01 Digital Manometer with 11 Units of Measure,CDN$ 83.45
B005GK3IVW,"iRobot Roomba 770 Vacuum Cleaning Robot, Black",
B005H78ZI0,Milwaukee Instruments PH600AQ Ph Tester with 1 Point Manual Calibration,CDN$ 47.62
B005HYCM8M,Magnet Source Magnetic Field Viewer Card (Pack of 1),CDN$ 9.86
B005KMDV9A,SharkNinja Navigator Lift-Away Professional NV356E,CDN$ 253.63
B005MGFYH6,"The BATCLIP (brown) - Premium leather handmade clip-on stethoscope hip holder; no more neck carrying, loss, or misplacement. Proudly carry your high-end stethoscope with taste and style.",
B005Q5LXY6,Webstone 44043PR 3/4-Inch IPS Isolator EXP E2 Tankless Water Heater Service Valve Kit with Clean Brass Construction,CDN$ 189.78
B005QDPZ6U,American Educational Classroom Collection of Rocks and Minerals,
B005S4QWRI,"Spry Xylitol Toothpaste, Natural Cinnamon, Fluoride Free, 4oz",CDN$ 9.71
B005SB1ORY,United Solutions PN0020 White Five Gallon Plastic Industrial Pail - 5 Gallon Plastic Bucket for Industrial in White,
B005TE3C1G,"Ideal Security Inc. SKPHC 500/Box Plastic Cap Washers, White Plastic",CDN$ 9.67
B005UYVIXO,J-B Weld 8270 J-B Kwik Industrial Professional Size - 10 oz,CDN$ 63.55
B005V9UYY2,Install Bay CUR838 Copper Uninsulated Ring Terminal 8-Gauge 3/8-Inch 25-Pack,CDN$ 39.59
B005WFJT6E,Tap My Trees Maple Syrup Hydrometer Test Cup Stainless Steel,CDN$ 62.12
B005Z4QU5U,"Karter Scientific 206D2 Plastic Petri Dishes, 60 mm x 15 mm, 3 Vents, Sterile (Pack of 10)",CDN$ 11.90
B005Z4QWIK,"Karter Scientific 208U2 Plastic Test Tube Rack for 15/17 mm Tubes, Holds 50, Detachable",CDN$ 13.64
B0061OSZYC,"Heathrow Scientific HD15906 Hayman-Type Spatula with Flat End and Spoon End, 6-1/4"" Overall Length",CDN$ 15.01
B0061V7S5W,"Resolve Professional Strength Spot and Stain Carpet Cleaner, 32 oz",CDN$ 67.49
B0061X35XY,Wypall 135587 General Purpose L30 Wipers,
B0062BFHRW,Metronic 16inch/400mm Manual Impulse Manual Hand Sealer Heat Sealing Machine Poly Tubing Plastic Bag with 2 Replacement Kit Blue,CDN$ 152.59
B0062O6UPW,Eureka Style F & G Single Wall Vacuum Bags - 9 Pack,CDN$ 25.95
B0064O9B7E,Bentonite - 8 oz.,
B0064ODVLG,"Plastic Screw Caps for PET Bottle, 28mm, Bag of 24",CDN$ 9.49
B0064OFP88,Home Brew Ohio Stuff Midwest Homebrewing and Winemaking Supplies 38mm Poly Seal Screw Caps (fits Most 1/2 & 1 Gallon jugs) [Bag of 12],CDN$ 19.86
B0069TW6DU,Titan 45250 475-Piece Metric Nut and Bolt Assortment,CDN$ 18.24
B006IOZ46W,"Pro Tie 33201 SAE Size 6 Range 7/16-Inch-11/16-Inch Mini All Stainless Hose Clamp, 10-Pack",CDN$ 16.39
B006J4G45G,SainSmart 8-Channel 5V Solid State Relay Module Board for Arduino Uno Duemilanove MEGA2560 MEGA1280 ARM DSP PIC,CDN$ 18.00
B006K5GVTI,Yellow Tow Dolly Basket with Flat Hooks,CDN$ 116.01
B006NXIH26,Shop-Vac 3942000 5 Gallon 4.0 Peak HP Wall Mount Wet/Dry Vacuum,
B006P3IRXS,BigMouth Inc. BM1504 BM1504 The Mini Curbside Trash and Recycle Can Set,
B006PKKXM4,"Anderson Metals Brass Pipe Fitting, Barstock Street Tee, 1/8"" Female Pipe x 1/8"" Male Pipe x 1/8"" Female Pipe",CDN$ 7.58
B006TCLQ9M,"Glue Dots 33709FC Adhesives 3/16-Inch Mini, 252 Clear on-Sheets",CDN$ 10.03
B006UKIASI,"213I12 Karter Scientific 100ml Glass Graduated Cylinder, Single Metric Scale",CDN$ 14.52
B006UKICJA,"Karter Scientific 213A2 Borosilicate Glass Low Form Glass Beaker, 50/100/250/500/1000 mL (Pack of 5)",CDN$ 52.95
B006UKI6GY,"2000ml Beaker, Low Form Griffin, Borosilicate 3.3 Glass, Graduated, Karter Scientific 213D20",CDN$ 25.99
B006V1RJFG,Home Accents Holiday 80195 Universal Shingle/Gutter Clip,CDN$ 24.97
B006VYXZG0,"1000ml Beaker, Low Form Griffin, Borosilicate 3.3 Glass, Graduated, Karter Scientific 213D27",CDN$ 14.99
B006WMRVS4,"Wixey WR25 3"" Mini Digital Height Gauge",CDN$ 35.36
B006Z58ZQK,CTA Tools A311 25-Blade Extra Long Feeler Gauge,CDN$ 56.70
B0070AZJ5O,2 oz Amber Boston Round Glass Bottle with Fine Mist sprayer 6/bx,CDN$ 27.42
B0070YPDDS,Primacare DL-9325 Reusable LED Penlight with Pupil Gauge,CDN$ 8.71
B0073IDMMA,Ardex Self-Drying Cement Based Feather Finish 10 Pound Bag - Pack of 4,
B0076AY1PC,"3M Scotchlok IDC Butt Connector, 100 Pack Red",
B0077RAP1I,"Kerick Valve MA052 PVC Mini Float Valve, Tank Mount, Adjustable Arm, 1.5 gpm at 60 psi, 1/2"" NPT Male",CDN$ 21.15
B0077TDLNA,"12"" Hand Impulse Sealer Heat Seal Machine Poly Sealing Free Element Grip",CDN$ 65.99
B0079SM1LW,uxcell a11090300ux0244 30 Pcs 16 Pin 2.54mm DIP IC Socket Solder Type Adaptors.,CDN$ 11.46
B007B2AC2Q,"BC Precision Balls CH1053 Ten 3/4"" Chrome Steel Bearing Balls G25",CDN$ 17.62
B007GT7U8I,"1/2"" - 28 Right Hand Thread Die 1/2 - 28 TPI",CDN$ 10.44
B007KM0CWC,Jmk Private Property No Trespassing Sign 9 x 12 -Inch 4 -Pack,CDN$ 14.18
B007OXK1AK,"3M Dual Lock Reclosable Fastener TB3550 250/250 Black, 1 in x 10 ft (1 Mated Strip/Bag)",CDN$ 52.73
B007PB3PZO,"Polar Tech 266C Thermo Chill Insulated Carton with Foam Shipper, Large, 19"" Length x 12"" Width x 16"" Depth",CDN$ 56.36
B007PM4KPW,Racor - LDL-1B Ceiling Ladder Lift - Up to 150 lbs,CDN$ 138.72
B007QAJUUS,"Uxcell a12013100ux0116 High Knob 3P 2 Position 1P2T SPDT Vertical Slide Switch, 0.5 Amp, 50V DC, 50 Piece, 3 mm",CDN$ 12.61
B007V5J89G,"Menda MDA-4445 4oz Pure Touch and 6oz One Touch Square Frosted Glass Bottles Kit with Stainless Steel Closure, Pink",CDN$ 67.23
B007Y7IFA4,3M 3432 Red Micro Prismatic Sheeting Reflective Tape – 1 in. X 15 ft. Non Metalized Adhesive Tape Roll. Safety Tape,CDN$ 17.62
B007Y7ILA8,"3M 3435 Blue Micro Prismatic Sheeting Reflective Tape, 2"" x 5yd (1 Roll)",CDN$ 26.88
B0081TJJDG,"Control Devices ST Series Brass ASME Safety Valve, 150 psi Set Pressure, 1/4"" Male NPT",CDN$ 11.10
B0082CM1UU,MPD Digital rg-213-pl259-75ft 75-Feet RG8u RG-213 Coax Antenna Cable with Amphenol,
B00838S28I,"Red Star Dady 9804 Distillers Active Dry Yeast, 1lb",
B00838VPHS,"E.C. Kraus Plastic Bottle Filler: 3/8"" Tubing",CDN$ 26.81
B0083R1FME,"Super Lube 41160 Synthetic Multi-Purpose Grease with PTFE 400g Jar, Clear",CDN$ 20.89
B0086FSKY4,"Red Star Cote des Blancs Wine Yeast, 5 Gram - 10-Pack",
B0089OP1JE,"SmartSign Adhesive Vinyl Label, Legend""No Trespassing-Video Surveillance"" with Graphic, 10"" High X 7"" Wide, Black/Red on White",CDN$ 8.48
B008DYN1B0,"PC Products PC-Rot 2-Part Terminator Wood Hardener, 24-Fluid Ounce Bottle, Amber",CDN$ 101.82
B008H7GMAK,Time Switch Replacement Trippers 1 On and 1 Off,CDN$ 12.02
B008HORY3C,Beckett 5780 Electrode Insulator Assembly,CDN$ 31.82
B008IFYGLS,2N3906 3 Terminals General Purpose PNP Bipolar Transistors 100 Pcs,
B008LTIYQE,uxcell® 5 Pcs 3.5mm Jack to 3.5mm Audio Male Adapter Connectors,CDN$ 11.37
B008S0KNZG,Home Brew Ohio 6839-5068 Triple Scale Hydrometer and Test Jar Combo,CDN$ 29.30
B008UB6IKC,"Kimberly-Clark Kimtech Science Kimwipes Delicate Task Disposable Wiper, 8-25/64"" Length x 4-25/64"" Width, White (Pack of 3)",
B008ZSX42K,"Eclectic Supply B37-6 Glass Bottles for Essential Oils with Glass Eye Dropper, 2 oz Capacity, Amber (Pack of 6)",CDN$ 8.73
B0093J2GM4,"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",CDN$ 17.47
B0096N8OWI,HM Digital Meters HMDPHM80 Digital PH/Temperature Meter,CDN$ 54.83
B0096Q9J8S,"Georgia-Pacific 56620 Chrome Combination C-Fold/Multifold Paper Towel Dispenser, 11.25-Inch Width X 4.438-Inch Depth",
B009AXV782,"Sashco 16210 Slab Concrete Crack Repair Sealant, Gray, 10.5 Fl. Oz (Pack of 1)",CDN$ 40.27
B009CTP3YS,Brewcraft Strip Thermometer Carboy Fermenter Homebrew Beer New,
B009EE3WNA,"Perfect Stix Wooden Candy Apple Skewer Stick - 5-1/2"" x 3/16"" Semi Pointed (Pack of 100)",CDN$ 11.86
B009ENG6TI,uxcell® 5 Pcs UF-50B Clip On Noise Suppressor 5mm Cable Ferrite Core Filters,CDN$ 11.04
B009GIGHD6,Inkssentials Pipettes 25pc POP Display Refill,CDN$ 12.53
B009IILEVY,"uxcell Polyolefin 2:1 Halogen-Free Heat Shrink Tubing, 2 M, 6.5ft, Flat Width 42mm, Clear",CDN$ 12.96
B009ITFXDI,uxcell® uxcell10 Pcs 5mm Male Thread 4mm Push in Joint Pneumatic Connector Quick Fittings,CDN$ 11.71
B009KAEP7A,Gino Development 09-0123 TruePower Variable Dial Router Speed Controller for Duct and Inline Fans,
B009ZZNL16,Stanley Bostitch Air Compressor Replacement PRESSURE REDUCER #AB-9051116,CDN$ 31.74
B00A1SQAY6,"Brady 58344, Flagging Tape, Orange (1 Per Order)",CDN$ 7.34
B00ACBKNS6,Santamedical Adult Deluxe Aneroid Sphygmomanometer - Professional Blood Pressure Monitor with Adult black cuff and Carrying case (Light Black),
B00AH21QO0,"Clamp on Pallet Forks w/ Stabilizer Bar 1,500 lbs Capacity",
B00ARLFMSM,"Abbott Rubber 1147-2000-50 PVC Discharge Hose Assembly, Blue, 2"" Male X Female NPSM, 65 psi Max Pressure, 50' Length, 2"" ID",CDN$ 106.48
B00AVSDYFO,"E-Projects 100EP514100R 100 Ohm Resistors, 1/4 W, 5% (Pack of 100)",CDN$ 7.95
B00AWS3QV0,"Eisco Labs Clamp Retort, 3 PVC Coated Prongs (Opens to 90mm in Dia.) with Boss Head",CDN$ 11.87
B00AZ9P0PG,"Cortina 03-747RBC Polyethylene Portable Delineator Post with 10 lbs Recycled Rubber Base, 49"" Height, Orange",CDN$ 45.38
B00AZBIZTW,"BISSELL 9595A Vacuum with One Pass, Purple",
B00B0Q4KKO,uxcell12mm Dia 5 Pcs DC 5V 2 Terminals Electronic Continuous Sound Buzzer,CDN$ 10.38
B00B28Z2AC,"FiberFix 1"" Repair Tape Wrap - Fix Anything with Permanent Waterproof Repair Tape 100X Stronger Than Duct Tape",CDN$ 18.81
B00B786TXG,Hoover UH72450 Windtunnel Air Pro Upright Vacuum,
B00BCVXUR6,DuPont Teflon Non-Stick,
B00BDI6O7Q,Noyafa NF-388-B Multipurpose Network Cable Tester Tracker Tracer Test Ethernet,CDN$ 103.63
B00BEDW76W,"Formaticum Cheese Storage Bags, Keep Charcuterie Fresh, Wax Paper Bags, 15 Count",CDN$ 19.99
B00BHLE6MO,"Eisco Labs Polypropylene Buchner Funnel, 13cm, Designed for 11cm Filter Paper",CDN$ 13.60
B00C0YS2CM,MARS - Motors & Armatures 12788 45/5 MFD 440V Round,CDN$ 32.08
B00C32ME6G,"Starbond EM-02 Super Fast Thin CA Glue, 2 oz.",CDN$ 20.85
B00C4TRA2Q,"Bunker Industries 00211 Hurricane Tape, 1-Inch by 60-Yard, White",
B00C9SN562,"Discreet Seat DS-1000 Half-Fold Toilet Seat Covers, White (4 Pack of 250)",CDN$ 25.35
B00CBIF9K0,Watts Lead Free Water Pressure Reducing Valves,CDN$ 230.58
B00CBN28RM,Accuform Signs HFN208 Sign Post Mounting Hardware Set,CDN$ 10.65
B00CFTXXYE,"Indusco 93900296 Hot Dipped Drop Forged Galvanized Steel Jaw and Jaw Turnbuckle, 3500 lbs Working Load Limit, 5/8"" Threaded Diameter x 12"" Take Up, 21-1/2"" Length",CDN$ 35.03
B00CGV6TZG,Vktech 10pcs 4x6cm Double Side Prototype PCB Universal Printed Circuit Board,CDN$ 12.06
B00CHNX4N8,Nautical Sailor Mini Popcorn Boxes - 24 ct,CDN$ 72.61
B00CJI6T4M,"Cyalume Military Grade Combat Light Shield Device, 6-3/4-Inch Length x 1-Inch Width, for 6-Inch ChemLight and 6-Inch SnapLight Lightsticks",CDN$ 11.68
B00CJIAPN8,"Hydro Flow 747058 Premium Barbed Ball Valve, 1/2-Inch",
B00CMIIZ0U,"Gates 150XL037 PowerGrip Timing Belt, Extra Light, 1/5"" Pitch, 3/8"" Width, 75 Teeth, 15"" Pitch Length",
B00CONYKOI,"Tower Manufacturing 30396501-08 Manual-Reset 20 AMP Inline GFCI Triple Tap Cord, Yellow/Black",
B00CQLORZ0,"Uxcell a13041000ux0023 Metal 6 mm Knurled Shaft Insert Dia. Potentiometer Control Knobs, 10 Piece, Black",
B00CTS5PLK,"Drill America DWTHX1428LH Left Hand Hex Die, 1/4"" - 28""",CDN$ 45.55
B00D6RR2OQ,"Pit Posse PP167BK2 Black Tie Down Extension 18"" Soft Touch Loops Straps 4500Lbs Motorcycle ATV- 2 Pairs",
B00DFTLLOM,"SainSonic TL532 1mW Visual Fault Locator, 2.5mm Universal Connector, Fiber Optic Cable Tester Meter for CATV Telecommunications Engineering Maintenance",CDN$ 25.45
B00DH4E0YS,"Aluf Plastics 20-30 Gallon Trash Bags - (100 Count) 1.1 MIL (Equiv) Low Density Plastic Garbage Bags/w Antimicrobial Odor Protection - 30"" by 36"" for Home, Kitchen, Office Commercial Industrial, Black",CDN$ 23.91
B00DIH099E,"Bauxko 4 x 3 x 3 Inches Small Corrugated Shipping Boxes - Pack of 12, White (M433)",
B00DMI632G,"Etekcity Lasergrip 1080 Laser Thermometer Digital Infrared Thermometer Temperature Gun for Kitchen Cooking BBQ Grill and Bath Water, -58℉~1022℉ (-50℃～550℃), Yellow and Black",CDN$ 84.56
B00DND4NN6,Door Hinge Pin Remover - Easily Removes Hinge Pin,CDN$ 16.41
B00DWX8PM2,DROK LTC1871 3.5V-30V DC Boost Converter Power Transformer Voltage Regulator 5V/12V Step Up Volt Module Power Supply Board for Car Auto Motor Motorcycle Automotive,
B00DYL38O2,Dry & Dry 3 Gram Pack of 95 Silica Gel Packets Desiccant Dehumidifiers - Rechargeable Paper,
B00DZOXEH4,Albion Engineering B12 Manual Cartridge Caulking Gun,CDN$ 40.92
B00E0NXTJW,"SunFounder 2pcs HC-SR04 Distance Sensor for Arduino UNO MEGA R3 Mega2560 Duemilanove Nano Robot Rapsberry Pi 3, 2 & RPi Model B+ XBee ZigBee",
B00E1LC1VK,uxcell BEM-14840DA 3-32V DC to 24-480V AC 40A Output Single Phase SSR Solid State Relay,CDN$ 14.68
B00E5I16BK,"10 Pack Easy@Home 10 Panel Instant Drug Test Kits - Testing THC,COC,OPI 2000, MET, AMP, BAR, BZO,MTD,PCP,MDMA-#EDOAP-3104",CDN$ 55.16
B00E6BD0G0,"ATP Vinyl-Flex PVC Food Grade Plastic Tubing, Clear, 1/4"" ID x 3/8"" OD, 100 feet Length",CDN$ 32.06
B00E7CSGMG,"Sickle Scaler, Anterior, Towner Jacquette U15/33",
B00E9YQQSS,"E-Projects EPC-103 16 Value Resistor Kit, 10 Ohm - 1M Ohm (Pack of 400)",CDN$ 13.64
B00EDK5GIE,uxcell 10-Piece 625ZZ 5mm x 16mm x 5mm Shielded Deep Groove Radial Ball Bearing,CDN$ 12.36
B00EE6GHU8,"Frankford Arsenal Platinum Series Precision Scale, Black",CDN$ 149.99
B00EEIFR16,"3 Piece Set - Plastic Graduated Cylinders, 10, 50 & 100ml - PP Material Karter Scientific 219H2",CDN$ 11.90
B00EI2315M,"J.W. Winco 6T75SA5/GV Series GN 440.5 Stainless Steel Leveling Feet with Rubber Pad, Inch Size, 3/8-16 Thread Size, 1.57"" Base Diameter, 2.95 Thread Length",CDN$ 24.77
B00EME5KZ0,Reynolds Freezer Paper (50 Square Feet),CDN$ 10.27
B00EPYD1YO,"Low Cost, Low Volume Resist, Electrically Conductive Silver Epoxy Adhesive, AA-Duct 906, 2.5gm kit",CDN$ 11.55
B00EQT6HKS,Cuisinart WAF-200 4-Slice Belgian Waffle Maker - Silver,CDN$ 85.99
B00ES3INNQ,"United Scientific TFBOX13 Tuning Fork Wooden Box Set with Mallet, 13 Forks",
B00F05UI8O,docooler 10A 110V Digital Temperature Controller Thermocouple -58~194 Fahrenheit with Sensor,
B00F17QMN6,Benefect Botanical Decon 30 Disinfectant Cleaner - Professional Grade Cleaning with No Hazardous Chemicals for Household or Commercial Use - 4 litres,CDN$ 52.99
B00F4ORTZ6,Orei DA21X Premium Optical SPDIF/Coaxial Digital to RCA L/R Analog Audio Converter with 3.5mm Jack Support Headphone/Speaker Outputs,CDN$ 43.91
B00F4ORUDM,Orei DA34X Digital to Analog Audio Decoder SPDIF/Coaxial 5.1-Channel Input to RCA L/R/3.5mm Headphone Output,
B00FE017QC,"New Star Foodservice 36565 Commercial Sheet Pan Rack Cover, PVC, 20-Tier, 28 x 23 x 61 inch, Clear",CDN$ 35.07
B00FJV4IVW,Luxor EC111-G High Capacity Tub Cart,CDN$ 180.97
B00FKHN8BQ,"AMSCOPE-Kids M30-ABS-KT1 Beginner Microscope Kit, LED and Mirror Illumination, 120x - 1200x Six Magnifications, Metal Frame and Base, Includes 48-Piece Accessory Set and Case",
B00FN6PBQY,"Master Magnetics 7580 Magnetic Hook with Rotating and Swing Hook, 1.47-Inch Diameter, 0.54-Inch Thick, 65 Pounds, Black",CDN$ 21.04
B00FRQ1SCG,"Plastic Bag-Black Plain Embossed T-Shirt Bag 11.5""x6.5""x21.5"" 13 mic - 1000 Bags/case",
B00FZPFQHM,"Hakko CHP 7-SA Stainless Steel Non-Magnetic Precision Tweezers with Very-Fine Point Curved Tips, 4-1/2"" Length",CDN$ 17.77
B00G2AZGGK,Rotadent Rota-Point Interdental Cleaners NEW Larger 30ct pack,CDN$ 30.95
B00G773LC4,"Deflecto Early Warning Road Safety Triangle Kit, Reflective, 3-Pack (73-0711-00)",CDN$ 52.39
B00GAEOHHM,The Hillman Group 707319 XL Washered Wing Nut 1/4-20 (50-Pack),CDN$ 21.25
B00GYSFOM6,Signstek MESR-100 V2 Auto Ranging in Circuit ESR LCR Meter Capacitor/Low Ohm Meter Up to 0.01 to 100R Support in Circuit Testing,CDN$ 222.39
B00GYW39KG,uxcell3V CR2032/ CR2025 Cell Battery Adapter Black Silver Tone 10Pcs,CDN$ 9.29
B00H1HGPH2,100pcs 125khz Wholesale New Rfid Proximity Id Card Token Tags Key Keyfobs (Blue) by gradiva,
B00H1V4EB2,WEN 73002 500-Pound Capacity 40 by 17-Inch Service Utility Cart,CDN$ 184.40
B00HFLQIQM,"Heat Shrink Tape, Black, 180'",CDN$ 20.39
B00HNDHEKG,"Flex Shot 30804 Rubber Adhesive Sealant Caulk, 8-oz, Almond (Mildew Resistant), 1 Pack",
B00HNOWY4G,HOODDEAL 1000Pcs Screw & Nut Assortment Kit Repair Tool For Eyeglasses Cell Phone 1 Sets,
B00HQQ3WWE,5lb co2 Tank- New Aluminum Cylinder with CGA320 Valve,CDN$ 79.29
B00HR8H38A,"Uxcell a13120200ux0916 Push Pull Open Frame Solenoid Electromagnet, 10 mm Stroke, 600 g, DC 12V 1A",
B00HRGZJGU,Rollease Clear Beaded Chain Connector for #10 or #6 Chain /Roller Shades (10),CDN$ 32.32
B00HTXR6MG,"TACFUN 1/2""x28 Thread Steel Crush Washer (pack of 10) for .223",CDN$ 98.52
B00HVA0BL0,OxyLED OxyRead Q3 Ultra-thin Touch Control Smart Rechargeable LED Desk Lamp,
B00HVETBFS,Maple Syrup Hydrometer - Vermont State Tested and Approved - Tap My Trees,CDN$ 40.77
B00HWROLIG,"X-Treme Tape TPE-X36ZLB Silicone Rubber Self Fusing Tape, 1"" X 36', Triangular, Black",CDN$ 31.23
B00I3JZBWW,Gum Soft-picks With Wider Spaces Size: 80 (1) by GUM,
B00I3P92YO,"Premium Vials B35-12AM Boston Round Glass Bottle with Dropper, 1/2 oz Capaciy, Amber (Pack of 12)",CDN$ 17.55
B00I47XIX2,Milwaukee Instruments MC122 pH Controller,CDN$ 224.48
B00I4E4HPI,"3M 4910/CLR055 Scotch 4910 VHB Tape: 1/2"" x 15 ft, Clear",CDN$ 25.60
B00I53B2TC,"Remington Industries 28SNSP.25 28 AWG Magnet Wire, Enameled Copper Wire, 4 oz, 0.0135"" Diameter, 507' Length, Red",CDN$ 14.53
B00I5HRG02,"Keeper (02606) 10' x 1"" Lift Sling, 1 Ply",CDN$ 11.69
B00I5HRJ9U,"Keeper (02626) 10' x 2"" Lift Sling",CDN$ 30.30
B00IDBZ1A2,"iSpring Digital TDS-3 Handheld TDS Meter with Carrying Case, 0-9990 ppm TDS Measurement Range, 1 ppm Resolution, 2% Readout Accuracy",CDN$ 21.14
B00IF6YJAS,Stalwart Adjustable Sized Telescopic Furniture Dolly Roller,CDN$ 47.84
B00IIDY49E,SODIAL(R) 10 Pcs AC 125V 6A Amps ON/ON 2 Position DPDT Toggle Switch,
B00IIWTTSQ,"Sprayco Spray Bottle, 12-ounce, Green, 3-Pack",
B00IOTW0PC,Kampel SeamFil Almond 1 oz Tube,CDN$ 32.95
B00IXQWJUW,"ACU Precision Sheet Metal 0100-08 Surface Mount Drip Tray, No Drain, Stainless Steel, 4 Brushed Finish, 5"" x 8"" x 3/4"", Silver",CDN$ 41.38
B00J2ARKFC,Craftsman 12004 6 Gallon 3 Peak HP Wet/Dry Vac,
B00J8FJQGW,"Nasco WA07173 Human Body Fat Replica with Display Base, 1 lb.",
B00JG31KBA,SEOH Graduated Cylinder Borosilicate Glass Round Base - Capacity (ml) 100 -,
B00JGB04UA,Dremel EZ506CU 1-1/2-Inch Premium Metal Cutting Rotary Wheel,
B00JHKTDMA,"3M Dual Lock Reclosable Fastener SJ3560 250 Clear, 1 in x 6 Ft",
B00JJ192NW,Reliable Hardware Company RH-5112BO-A 1/2-Inch Black Oxide Wood Screw and Wax,CDN$ 6.00
B00JZZFGMI,"Walter Products B10207A Classic Human Skull Model, Life Size",CDN$ 44.99
B00K33IYTS,"BEEM Capsule Holder Size""00"" White",CDN$ 22.00
B00K504M8G,Syrtenty TENS Unit Pads 2x2 20pcs Reusable Replacement Electrode Patches for Electrotherapy,
B00K5QVBCU,Etekcity Lasergrip 630 Dual Laser Digital Infrared Thermometer -58℉~1076℉ (-50℃ to 580℃) Non-Contact Temperature Gun with Adjustable Emissivity & MAX/MIN/AVG Display,CDN$ 65.69
B00K7003B4,"3M Steri-Strip Reinforced Sterile Skin Closures, 10 Pack Variety Pack",
B00K85965W,uxcell® 50 Pieces Black Plastic 5mm LED Light Mounting Holders Panel,CDN$ 10.81
B00KC0JLCG,"M-D Hobby & Craft 57513 Chicken Wire, 2 by 8-Feet",
B00KCG9A2Q,"PerfectPrime TH0160, USB Temperature & Humidity Data Logger Dewpoint Show, PC Software Supports up to Win 10",
B00KCOQ10W,New Wave Enviro Porcelain Water Dispenser,CDN$ 60.81
B00KKUZ6PY,"M-D Hobby & Craft Copper Mesh Sheet Rolled, 12 x 24-Inch",
B00KNNSKV0,PROZOR 192KHz Digital to Analog Audio Converter DAC Digital SPDIF Optical to Analog L/R RCA Converter Toslink Optical to 3.5mm Jack Adapter for PS3 HD DVD PS4 Amp Apple TV Home Cinema,
B00KOOF5MK,"TRM Manufacturing 40350C Weatherall Visqueen Plastic Sheeting, Drop Cloth 3' Wide x 50' Length x 4.0 mil Thickness, Clear",CDN$ 15.78
B00KPYB05A,"Gorilla 7805601 Super Glue, 20 g, 1-Pack",
B00KRHF8E4,"Rust-Oleum 278146 NeverWet 11-Ounce Outdoor Fabric Spray, Clear",CDN$ 27.99
B00L2ASKQ8,"TRM Manufacturing 351025B Weatherall Visqueen Plastic Sheeting, Drop Cloth 10' Wide x 25' Length x 3.5 mil Thickness, Black",CDN$ 17.33
B00L4SHIFM,"W PACKAGING WPCC08 Round Cake Pad, C-Flute, Non Grease Proof, Corrugated Paper Board, 8"", White (Pack of 100)",
B00L81AA5U,"Se-Kure Domes & Mirrors ONV-180-18 Half Dome Mirror, 18"" Diameter",CDN$ 114.45
B00LORGK7U,PYREX Heavy Duty Griffin 1003 400mL Beaker Double Scale Graduated; Each,CDN$ 56.54
B00LPSD346,Verbatim 3D Printer Filament - PLA High-Grade 1.75mm 1kg Reel - Widely Compatible with 3D Printers - Red,
